,personUri,personLabel,birthYear,gender,countries,continents,occupations,fields
1413,http://www.wikidata.org/entity/Q21062562,Kirk Knight,1995,male,United States,North America,"rapper, songwriter, record producer","rapper, songwriter, record producer"
1414,http://www.wikidata.org/entity/Q15703547,Baro,1992,male,South Korea,Asia,"rapper, songwriter, singer, actor","rapper, songwriter, singer, actor"
1415,http://www.wikidata.org/entity/Q1153158,Saigon,1978,male,United States,North America,"rapper, singer","rapper, singer"
1416,http://www.wikidata.org/entity/Q2257296,Schwesta Ewa,1984,female,"Germany, Poland",Europe,"rapper, singer","rapper, singer"
1417,http://www.wikidata.org/entity/Q113495064,NITron,2009,male,Russia,Europe,"YouTuber, vlogger, rapper, singer, composer","YouTuber, vlogger, rapper, singer, composer"
1418,http://www.wikidata.org/entity/Q7408193,Sam Sneed,1968,male,United States,North America,"rapper, record producer, composer","rapper, record producer, composer"
1419,http://www.wikidata.org/entity/Q120702285,Jack Rollen,1999,male,Uganda,Africa,"songwriter, musician, record producer, singer, poet, producer, DJ producer, rapper","songwriter, musician, record producer, singer, poet, producer, DJ producer, rapper"
1420,http://www.wikidata.org/entity/Q267435,Diggy Simmons,1995,male,United States,North America,"voice actor, rapper, record producer, composer, actor","voice actor, rapper, record producer, composer, actor"
1421,http://www.wikidata.org/entity/Q385357,Nach,1974,male,Spain,Europe,"poet, rapper, songwriter, record producer, entrepreneur, actor","poet, rapper, songwriter, record producer, entrepreneur, actor"
1422,http://www.wikidata.org/entity/Q60831025,Markul,1993,male,Russia,Europe,"rapper, singer","rapper, singer"
1423,http://www.wikidata.org/entity/Q15150776,Kasspapazo,1978,male,France,Europe,"rapper, singer","rapper, singer"
1424,http://www.wikidata.org/entity/Q131583049,Finesse Gang Polo,1991,male,United States,North America,"rapper, songwriter","rapper, songwriter"
1425,http://www.wikidata.org/entity/Q22978011,Victor och Natten,1988,male,Sweden,Europe,"rapper, singer","rapper, singer"
1426,http://www.wikidata.org/entity/Q65073629,Fameye,1994,male,Ghana,Africa,"rapper, musician","rapper, musician"
1427,http://www.wikidata.org/entity/Q879273,Biztram,1981,male,Germany,Europe,rapper,rapper
1428,http://www.wikidata.org/entity/Q110934173,Lil Wop,1993,male,United States,North America,rapper,rapper
1429,http://www.wikidata.org/entity/Q28057371,Haiyti,1993,female,Germany,Europe,"rapper, painter, singer","rapper, painter, singer"
1430,http://www.wikidata.org/entity/Q4161649,Dimal,1986,male,Ukraine,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
1431,http://www.wikidata.org/entity/Q7462535,Shaka Loveless,1984,male,Kingdom of Denmark,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
1432,http://www.wikidata.org/entity/Q1138600,Craig Mack,1971,male,United States,North America,"rapper, songwriter, musician, record producer, singer","rapper, songwriter, musician, record producer, singer"
1433,http://www.wikidata.org/entity/Q542930,Roscoe Dash,1990,male,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
1434,http://www.wikidata.org/entity/Q6849262,Mike WiLL Made-It,1989,male,United States,North America,"rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
1435,http://www.wikidata.org/entity/Q6434843,Kovas,1984,male,United States,North America,"rapper, songwriter, record producer, composer, actor","rapper, songwriter, record producer, composer, actor"
1436,http://www.wikidata.org/entity/Q19668795,Rome Fortune,1988,male,United States,North America,"rapper, songwriter","rapper, songwriter"
1437,http://www.wikidata.org/entity/Q3016572,Darryl Zeuja,1989,male,France,Europe,rapper,rapper
1438,http://www.wikidata.org/entity/Q113679799,McKlopedia,1986,male,Venezuela,South America,"rapper, musician, composer","rapper, musician, composer"
1439,http://www.wikidata.org/entity/Q17501920,Bobby Shmurda,1994,male,United States,North America,"rapper, songwriter","rapper, songwriter"
1440,http://www.wikidata.org/entity/Q45898094,GHOSTEMANE,1991,male,United States,North America,"rapper, songwriter, musician, record producer, singer","rapper, songwriter, musician, record producer, singer"
1441,http://www.wikidata.org/entity/Q2679233,Yo Yo Honey Singh,1983,male,India,Asia,"film actor, rapper, record producer, singer, composer, actor","film actor, rapper, record producer, singer, composer, actor"
1442,http://www.wikidata.org/entity/Q123554438,Asa,2006,female,Japan,Asia,"dancer, rapper, songwriter, singer, composer","dancer, rapper, songwriter, singer, composer"
1443,http://www.wikidata.org/entity/Q15124211,Raego,1988,male,Czech Republic,Europe,"presenter, rapper, musician, singer","presenter, rapper, musician, singer"
1444,http://www.wikidata.org/entity/Q1948225,Morlockk Dilemma,1981,male,Germany,Europe,"DJ producer, rapper","DJ producer, rapper"
1445,http://www.wikidata.org/entity/Q111621579,Q111621579,1997,male,Poland,Europe,rapper,rapper
1446,http://www.wikidata.org/entity/Q2657882,Kel Mitchell,1978,male,United States,North America,"film actor, dancer, voice actor, rapper, musician, comedian, singer, actor, screenwriter","film actor, dancer, voice actor, rapper, musician, comedian, singer, actor, screenwriter"
1447,http://www.wikidata.org/entity/Q19818710,Siya,1987,female,United States,North America,"rapper, singer","rapper, singer"
1448,http://www.wikidata.org/entity/Q2905414,Black M,1984,male,France,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
1449,http://www.wikidata.org/entity/Q7460946,Shady Nate,1988,male,United States,North America,rapper,rapper
1450,http://www.wikidata.org/entity/Q15457818,Milo,1992,male,United States,North America,"rapper, record producer, composer","rapper, record producer, composer"
1451,http://www.wikidata.org/entity/Q100119314,Tay Money,1993,female,United States,North America,rapper,rapper
1452,http://www.wikidata.org/entity/Q61063505,Awich,1986,female,Japan,Asia,"rapper, singer","rapper, singer"
1453,http://www.wikidata.org/entity/Q3842946,Maestro,1968,male,Canada,North America,"film actor, rapper, author, record producer, singer, composer, actor","film actor, rapper, author, record producer, singer, composer, actor"
1454,http://www.wikidata.org/entity/Q122818956,Gwizzz,1991,male,United States,North America,rapper,rapper
1455,http://www.wikidata.org/entity/Q19667489,S.O.,1988,male,Nigeria,Africa,"rapper, songwriter, singer","rapper, songwriter, singer"
1456,http://www.wikidata.org/entity/Q62088146,Money Mamba,1901,male,United States,North America,"rapper, songwriter","rapper, songwriter"
1457,http://www.wikidata.org/entity/Q109569656,Junior H,2001,male,Mexico,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
1458,http://www.wikidata.org/entity/Q496237,Yoon Mi-rae,1981,female,United States,North America,"rapper, singer, composer","rapper, singer, composer"
1459,http://www.wikidata.org/entity/Q15853796,Weekend,1987,male,Germany,Europe,rapper,rapper
1460,http://www.wikidata.org/entity/Q12302762,Bai-D,1981,male,Kingdom of Denmark,Europe,rapper,rapper
1461,http://www.wikidata.org/entity/Q2058065,Patrick mit Absicht,2000,male,Germany,Europe,rapper,rapper
1462,http://www.wikidata.org/entity/Q16728291,Crypt the Warchild,1980,male,United States,North America,rapper,rapper
1463,http://www.wikidata.org/entity/Q57414244,Kidd Keo,1995,male,Spain,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
1464,http://www.wikidata.org/entity/Q7499513,Shizzio,1986,male,United Kingdom,Europe,rapper,rapper
1465,http://www.wikidata.org/entity/Q1384898,Hussein Fatal,1977,male,United States,North America,"rapper, musician, actor","rapper, musician, actor"
1466,http://www.wikidata.org/entity/Q3139024,Hodgy,1990,male,United States,North America,"rapper, record producer, singer, composer","rapper, record producer, singer, composer"
1467,http://www.wikidata.org/entity/Q107709831,Rylo Rodriguez,1994,male,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
1468,http://www.wikidata.org/entity/Q352218,J Dilla,1974,male,United States,North America,"DJ producer, rapper, record producer, disc jockey","DJ producer, rapper, record producer, disc jockey"
1469,http://www.wikidata.org/entity/Q43251682,Dadju,1991,male,"France, Democratic Republic of the Congo","Europe, Africa","rapper, singer, actor","rapper, singer, actor"
1470,http://www.wikidata.org/entity/Q109420011,Gaeul,2002,female,South Korea,Asia,"dancer, rapper, singer","dancer, rapper, singer"
1471,http://www.wikidata.org/entity/Q23771950,Lil Uzi Vert,1995,non-binary,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
1472,http://www.wikidata.org/entity/Q114317902,SyahJacker,1995,male,Malaysia,Asia,rapper,rapper
1473,http://www.wikidata.org/entity/Q113573480,Cristian D,2004,male,Kingdom of the Netherlands,Europe,rapper,rapper
1474,http://www.wikidata.org/entity/Q125755645,Skylar Blatt,1996,female,United States,North America,rapper,rapper
1475,http://www.wikidata.org/entity/Q7409698,Sammy Adams,1987,male,United States,North America,rapper,rapper
1476,http://www.wikidata.org/entity/Q2174988,Bart Zeilstra,1982,male,Kingdom of the Netherlands,Europe,"rapper, songwriter","rapper, songwriter"
1477,http://www.wikidata.org/entity/Q733841,Cassidy,1982,male,United States,North America,"film actor, rapper, songwriter, record producer, singer, actor","film actor, rapper, songwriter, record producer, singer, actor"
1478,http://www.wikidata.org/entity/Q5179561,Cowboy Troy,1970,male,United States,North America,rapper,rapper
1479,http://www.wikidata.org/entity/Q2915047,Freddie Foxxx,1969,male,United States,North America,"rapper, record producer","rapper, record producer"
1480,http://www.wikidata.org/entity/Q1352765,Mopreme Shakur,1967,male,United States,North America,"film actor, rapper, songwriter, actor","film actor, rapper, songwriter, actor"
1481,http://www.wikidata.org/entity/Q116276767,Tikhiy,1991,male,Russia,Europe,rapper,rapper
1482,http://www.wikidata.org/entity/Q132278461,Q132278461,2001,female,Taiwan,Asia,rapper,rapper
1483,http://www.wikidata.org/entity/Q4251032,Quran Pender,1980,male,United States,North America,"rapper, actor","rapper, actor"
1484,http://www.wikidata.org/entity/Q1345926,Envy,1987,female,United Kingdom,Europe,rapper,rapper
1485,http://www.wikidata.org/entity/Q1270559,Alina,1976,female,Germany,Europe,rapper,rapper
1486,http://www.wikidata.org/entity/Q5284140,Divine Styler,1968,male,United States,North America,rapper,rapper
1487,http://www.wikidata.org/entity/Q357327,Adina Howard,1973,female,United States,North America,"film actor, rapper, musician","film actor, rapper, musician"
1488,http://www.wikidata.org/entity/Q8353804,Dante Spinetta,1976,male,Argentina,South America,"rapper, guitarist, singer, composer","rapper, guitarist, singer, composer"
1489,http://www.wikidata.org/entity/Q133044917,EN6O,2003,male,Austria,Europe,rapper,rapper
1490,http://www.wikidata.org/entity/Q55735314,Kid Milli,1993,male,South Korea,Asia,rapper,rapper
1491,http://www.wikidata.org/entity/Q506099,Devlin,1989,male,United Kingdom,Europe,"rapper, songwriter","rapper, songwriter"
1492,http://www.wikidata.org/entity/Q127038400,Kasher Quon,1997,male,United States,North America,rapper,rapper
1493,http://www.wikidata.org/entity/Q55695606,Wang Ziyi,1996,male,People's Republic of China,Asia,"rapper, actor","rapper, actor"
1494,http://www.wikidata.org/entity/Q41230643,MC Soffia,2004,female,Brazil,South America,rapper,rapper
1495,http://www.wikidata.org/entity/Q124356933,Slim Jesus,1997,male,United States,North America,"rapper, songwriter","rapper, songwriter"
1496,http://www.wikidata.org/entity/Q611736,MV Bill,1974,male,Brazil,South America,"rapper, author, singer, actor","rapper, author, singer, actor"
1497,http://www.wikidata.org/entity/Q919386,Trick Daddy,1974,male,United States,North America,"rapper, songwriter, record producer, actor","rapper, songwriter, record producer, actor"
1498,http://www.wikidata.org/entity/Q87544295,Zuzana Fuksová,1983,female,Czech Republic,Europe,"presenter, performance artist, rapper, musician, writer","presenter, performance artist, rapper, musician, writer"
1499,http://www.wikidata.org/entity/Q1344631,Swifty McVay,1976,male,United States,North America,"rapper, musician, singer","rapper, musician, singer"
1500,http://www.wikidata.org/entity/Q18815170,Kwaw Kese,1901,male,Ghana,Africa,"rapper, singer","rapper, singer"
1501,http://www.wikidata.org/entity/Q31735509,Bandana,1950,male,Luxembourg,Europe,rapper,rapper
1502,http://www.wikidata.org/entity/Q47513645,Ernia,1993,male,Italy,Europe,"rapper, singer","rapper, singer"
1503,http://www.wikidata.org/entity/Q21546142,J57,1983,male,United States,North America,"director, rapper, songwriter, record producer, singer","director, rapper, songwriter, record producer, singer"
1504,http://www.wikidata.org/entity/Q87772726,Mynda Guevara,1997,female,Portugal,Europe,rapper,rapper
1505,http://www.wikidata.org/entity/Q2713185,Bobby Creekwater,1982,male,United States,North America,"rapper, songwriter","rapper, songwriter"
1506,http://www.wikidata.org/entity/Q66708561,Mois,1991,male,Austria,Europe,"online streamer, YouTuber, rapper","online streamer, YouTuber, rapper"
1507,http://www.wikidata.org/entity/Q1992856,Nina Tenge,1974,female,Germany,Europe,"rapper, actor","rapper, actor"
1508,http://www.wikidata.org/entity/Q28105200,Maruego,1992,male,Italy,Europe,"rapper, musician, singer","rapper, musician, singer"
1509,http://www.wikidata.org/entity/Q118373100,YOVNGCHIMI,1996,male,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
1510,http://www.wikidata.org/entity/Q70623199,Owe Schattauer,1969,male,Germany,Europe,"rapper, musician","rapper, musician"
1511,http://www.wikidata.org/entity/Q115626511,Landon Barker,2003,male,United States,North America,"influencer, rapper, songwriter, singer","influencer, rapper, songwriter, singer"
1512,http://www.wikidata.org/entity/Q6950067,Mélange Lavonne,1901,female,United States,North America,rapper,rapper
1513,http://www.wikidata.org/entity/Q16223891,JasonMartin,1985,male,"Germany, United States","Europe, North America","rapper, record producer","rapper, record producer"
1514,http://www.wikidata.org/entity/Q111446411,Smigg Dirtee,1984,male,United States,North America,"rapper, hip-hop musician","rapper, hip-hop musician"
1515,http://www.wikidata.org/entity/Q55598338,Lorenzo,1994,male,France,Europe,"rapper, actor","rapper, actor"
1516,http://www.wikidata.org/entity/Q122718355,BIG-T,1994,male,Ghana,Africa,"rapper, songwriter, singer","rapper, songwriter, singer"
1517,http://www.wikidata.org/entity/Q124293355,Novel Fergus,1995,male,British Hong Kong,Asia,rapper,rapper
1518,http://www.wikidata.org/entity/Q7980319,Weird MC,1970,female,"United Kingdom, Nigeria","Europe, Africa","rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
1519,http://www.wikidata.org/entity/Q5307113,Drew32,1991,male,United States,North America,"rapper, songwriter, record producer, singer, composer","rapper, songwriter, record producer, singer, composer"
1520,http://www.wikidata.org/entity/Q108691446,Ami Yerewolo,1991,female,Mali,Africa,"rapper, singer","rapper, singer"
1521,http://www.wikidata.org/entity/Q96749156,BK',1989,male,Brazil,South America,rapper,rapper
1522,http://www.wikidata.org/entity/Q19430147,Dionté BOOM,1991,male,United States,North America,"rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
1523,http://www.wikidata.org/entity/Q130387835,404Billy,1995,male,France,Europe,"rapper, artist","rapper, artist"
